# example dataset from synthetic model
# header line 2
# Periods: 5.0 25.0 
# lat1 lon1 lat2 lon2 ttime5s ttime25s
 48.712	  4.462	 46.049	  9.270	 130.64473	 132.95491
 48.712	  4.462	 47.917	  9.463	 104.24304	 104.71802
 48.712	  4.462	 45.572	  9.488	 144.37094	 143.01089
 48.712	  4.462	 45.760	  9.640	 141.99744	 141.18310
 48.712	  4.462	 44.420	  9.769	 173.51242	 170.25475
 48.712	  4.462	 47.579	  9.858	 115.17167	 116.19980
 48.712	  4.462	 47.873	 10.294	 120.85076	       nan
 48.712	  4.462	 48.495	 10.368	 117.69993	 118.48544
 48.712	  4.462	 45.539	 10.452	 157.47890	       nan
 48.712	  4.462	 45.139	 10.517	 169.94581	 168.27383
 48.712	  4.462	 47.819	 10.643	 127.25832	 127.28454
 48.712	  4.462	 44.670	 10.757	 183.16252	 185.20476
 48.712	  4.462	 45.403	 10.776	 165.94982	       nan
 48.712	  4.462	 48.337	 11.254	 135.31472	 138.22777
 48.712	  4.462	 45.403	 11.433	 174.79661	 174.42798
 48.712	  4.462	 47.595	 11.451	 144.51580	       nan
 48.712	  4.462	 45.144	 11.524	 182.85201	 184.24110
 48.712	  4.462	 45.144	 11.683	       nan	 185.03222
 48.712	  4.462	 45.351	 11.763	 183.28011	 180.45428
 45.607	  4.481	 48.712	  4.462	  94.03748	  93.33994
 45.607	  4.481	 45.105	  4.527	  15.23627	       nan
 45.607	  4.481	 47.675	  4.643	  63.47682	  62.18288
 45.607	  4.481	 45.545	  4.743	   5.85343	   5.97521
 45.607	  4.481	 48.142	  4.793	  76.32438	       nan
 45.607	  4.481	 44.466	  4.846	  35.97861	  35.55434
 45.607	  4.481	 45.579	  5.040	  11.66039	  11.77273
 45.607	  4.481	 45.658	  5.267	  16.47087	  16.44476
 45.607	  4.481	 47.396	  5.282	  56.49552	  55.42497
 45.607	  4.481	 47.180	  5.391	  51.05437	  50.30204
 45.607	  4.481	 45.153	  5.631	  27.92602	  28.11507
 45.607	  4.481	 47.212	  5.679	  53.96226	  53.70092
 45.607	  4.481	 48.171	  5.873	  84.46042	  84.36669
 45.607	  4.481	 47.168	  6.034	  56.87043	  55.92539
 45.607	  4.481	 47.589	  6.045	  68.50215	  68.56015
 45.607	  4.481	 46.423	  6.217	  42.88918	  43.16547
 45.607	  4.481	 44.426	  6.308	  53.85236	  54.05165
 45.607	  4.481	 44.395	  6.491	  57.58301	       nan
 45.607	  4.481	 47.927	  6.536	  83.05546	  84.10023
 45.607	  4.481	 44.678	  6.563	  52.81057	  53.23496
 45.607	  4.481	 46.291	  6.582	  47.54714	  46.75340
 45.607	  4.481	 45.604	  6.588	  42.68033	       nan
 45.607	  4.481	 45.329	  6.661	  45.08414	       nan
 45.607	  4.481	 48.234	  6.720	  93.68826	  95.40668
 45.607	  4.481	 48.409	  6.833	  99.60447	 101.72218
 45.607	  4.481	 47.497	  6.856	  75.20571	       nan
 45.607	  4.481	 46.913	  6.880	  62.59588	  62.88705
 45.607	  4.481	 47.062	  6.912	  66.14720	  65.95264
 45.607	  4.481	 48.355	  7.033	 100.23475	 100.46250
 45.607	  4.481	 48.532	  7.110	 104.44620	       nan
 45.607	  4.481	 46.158	  7.222	  59.65658	  60.19482
 45.607	  4.481	 45.028	  7.224	  60.27987	  66.11888
 45.607	  4.481	 44.846	  7.259	  63.18051	  63.26367
 45.607	  4.481	 46.850	  7.314	       nan	  70.07586
 45.607	  4.481	 48.661	  7.382	 111.81703	 110.77248
 45.607	  4.481	 46.106	  7.407	  62.81630	  62.43420
 45.607	  4.481	 44.750	  7.455	  67.92896	       nan
 45.607	  4.481	 46.494	  7.684	  71.44054	  73.05285
 45.607	  4.481	 48.284	  7.757	 104.97575	       nan
 45.607	  4.481	 45.047	  7.867	  71.65818	  71.17920
 45.607	  4.481	 44.471	  7.891	  80.39143	  81.17411
 45.607	  4.481	 45.895	  7.979	  73.09968	  70.85402
 45.607	  4.481	 44.529	  8.177	  85.06819	  84.73782
 45.607	  4.481	 47.973	  8.362	 106.93021	 108.51521
 45.607	  4.481	 46.369	  8.407	  84.32615	  85.66726
 45.607	  4.481	 46.373	  8.438	  85.69303	  85.01923
 45.607	  4.481	 48.427	  8.450	 118.30131	 118.44470
 45.607	  4.481	 48.211	  8.520	 114.58202	 114.05651
 45.607	  4.481	 47.303	  8.549	  96.65660	  96.47045
 45.607	  4.481	 45.822	  8.612	  84.92444	  86.15516
 45.607	  4.481	 44.607	  8.645	  93.60606	       nan
 45.607	  4.481	 44.838	  8.674	  91.27518	       nan
 45.607	  4.481	 47.463	  8.675	 101.22892	 102.19382
 45.607	  4.481	 45.646	  8.751	  87.15071	  88.53711
 45.607	  4.481	 47.346	  8.830	 100.89852	 101.52443
 45.607	  4.481	 44.953	  8.911	  94.53761	  93.76888
 45.607	  4.481	 47.035	  8.996	  99.64329	 100.45874
 45.607	  4.481	 46.690	  9.024	  99.07032	 100.59105
 45.607	  4.481	 45.538	  9.039	  93.32614	  91.56825
 45.607	  4.481	 44.346	  9.090	 104.70527	 106.27095
 45.607	  4.481	 48.762	  9.091	 134.04975	 134.29123
 45.607	  4.481	 46.013	  9.157	  98.15150	  99.74418
 45.607	  4.481	 48.140	  9.209	 123.53488	 121.17998
 45.607	  4.481	 46.049	  9.270	  99.95182	 100.66390
 45.607	  4.481	 47.917	  9.463	 121.56478	 118.78683
 45.607	  4.481	 45.572	  9.488	 103.42482	 105.28421
 45.607	  4.481	 45.760	  9.640	 107.44805	 109.15321
 45.607	  4.481	 44.420	  9.769	 118.64622	 118.59968
 45.607	  4.481	 46.813	  9.832	 115.67313	       nan
 45.607	  4.481	 47.579	  9.858	 122.94697	 121.49334
 45.607	  4.481	 44.418	 10.260	 128.66942	 126.91748
 45.607	  4.481	 47.873	 10.294	 135.38960	 127.64595
 45.607	  4.481	 46.853	 10.322	 125.87566	 123.76319
 45.607	  4.481	 48.495	 10.368	 147.66560	 146.48438
 45.607	  4.481	 45.539	 10.452	 124.22411	 123.94111
 45.607	  4.481	 45.139	 10.517	 127.01405	 126.26473
 45.607	  4.481	 46.652	 10.549	 130.63019	 130.25140
 45.607	  4.481	 47.819	 10.643	 141.63273	 144.37540
 45.607	  4.481	 44.670	 10.757	 135.40667	 136.97580
 45.607	  4.481	 45.403	 10.776	 132.90472	       nan
 45.607	  4.481	 44.760	 10.797	 135.02698	 134.99054
 45.607	  4.481	 45.549	 10.969	 135.57417	 134.46088
 45.607	  4.481	 48.337	 11.254	       nan	 157.02953
 45.607	  4.481	 46.505	 11.381	 146.31597	       nan
 45.607	  4.481	 45.403	 11.433	 144.78616	       nan
 45.607	  4.481	 47.595	 11.451	 152.40741	 154.35346
 45.607	  4.481	 45.144	 11.524	 149.45722	 148.35115
 45.607	  4.481	 45.144	 11.683	 151.88742	 151.88223
 45.607	  4.481	 45.351	 11.763	 153.53628	 150.97521
 45.105	  4.527	 48.712	  4.462	 108.80995	       nan
 45.105	  4.527	 47.675	  4.643	  77.56972	  77.41012
 45.105	  4.527	 45.545	  4.743	  13.86897	  14.02770
 45.105	  4.527	 48.142	  4.793	  91.82766	  84.55505
 45.105	  4.527	 44.466	  4.846	  20.79337	  20.68186
 45.105	  4.527	 45.579	  5.040	  17.79878	       nan
 45.105	  4.527	 45.658	  5.267	  22.46790	  22.70141
 45.105	  4.527	 47.396	  5.282	  70.72568	  69.58138
 45.105	  4.527	 47.212	  5.679	  67.40785	  68.11018
 45.105	  4.527	 48.171	  5.873	  97.32790	  99.56100
 45.105	  4.527	 47.168	  6.034	  69.21699	  69.89747
 45.105	  4.527	 47.589	  6.045	  81.73571	  80.95275
 45.105	  4.527	 46.423	  6.217	  52.01800	  52.98923
 45.105	  4.527	 44.426	  6.308	  43.44048	  42.79909
 45.105	  4.527	 44.395	  6.491	  48.05233	  48.08744
 45.105	  4.527	 44.678	  6.563	  45.40371	  44.80594
 45.105	  4.527	 45.329	  6.661	  44.52577	  43.58822
 45.105	  4.527	 48.234	  6.720	 105.81659	 106.05836
 45.105	  4.527	 47.497	  6.856	  86.79628	  88.08225
 45.105	  4.527	 47.062	  6.912	       nan	  75.54293
 45.105	  4.527	 48.355	  7.033	 113.40919	 115.11918
 45.105	  4.527	 48.532	  7.110	 125.46736	 117.41725
 45.105	  4.527	 45.028	  7.224	  57.47371	  57.61798
 45.105	  4.527	 44.846	  7.259	  58.94336	       nan
 45.105	  4.527	 46.850	  7.314	  77.78082	       nan
 45.105	  4.527	 48.661	  7.382	 124.30496	 122.15455
 45.105	  4.527	 44.750	  7.455	  63.32878	  63.19368
 45.105	  4.527	 46.494	  7.684	  77.29616	  77.05952
 45.105	  4.527	 48.284	  7.757	       nan	 114.32001
 45.105	  4.527	 45.047	  7.867	  71.34019	  69.03852
 45.105	  4.527	 44.471	  7.891	  74.89311	  74.91680
 45.105	  4.527	 45.895	  7.979	  73.97835	  72.49315
 45.105	  4.527	 47.973	  8.362	 117.03480	       nan
 45.105	  4.527	 46.369	  8.407	  87.92818	  86.75040
 45.105	  4.527	 46.373	  8.438	  90.04926	  87.80443
 45.105	  4.527	 48.427	  8.450	 129.02656	 129.58474
 45.105	  4.527	 48.211	  8.520	 123.88483	 126.82803
 45.105	  4.527	 47.303	  8.549	 104.62558	 104.67456
 45.105	  4.527	 45.822	  8.612	  85.48014	  85.87477
 45.105	  4.527	 44.607	  8.645	  89.36821	  89.35509
 45.105	  4.527	 44.838	  8.674	  88.69317	  87.65329
 45.105	  4.527	 47.463	  8.675	       nan	       nan
 45.105	  4.527	 45.646	  8.751	  88.48445	  87.19328
 45.105	  4.527	 47.346	  8.830	 109.22092	 108.87942
 45.105	  4.527	 44.953	  8.911	  94.00973	  94.76531
 45.105	  4.527	 45.538	  9.039	  94.47663	  94.08622
 45.105	  4.527	 48.762	  9.091	 142.37037	 144.79822
 45.105	  4.527	 46.013	  9.157	  99.65933	  99.73145
 45.105	  4.527	 48.140	  9.209	       nan	 132.03204
 45.105	  4.527	 46.049	  9.270	 101.33680	 101.19596
 45.105	  4.527	 47.917	  9.463	 129.65354	       nan
 45.105	  4.527	 45.572	  9.488	 104.44647	 104.25480
 45.105	  4.527	 45.760	  9.640	 107.49910	 104.85587
 45.105	  4.527	 44.420	  9.769	 114.04127	 115.27570
 45.105	  4.527	 47.579	  9.858	 130.12334	 127.77661
 45.105	  4.527	 47.873	 10.294	 143.38039	 148.72584
 45.105	  4.527	 48.495	 10.368	 155.42421	 158.68014
 45.105	  4.527	 45.539	 10.452	 125.47421	 122.66612
 45.105	  4.527	 45.139	 10.517	 127.31324	 126.18869
 45.105	  4.527	 47.819	 10.643	 146.90315	       nan
 45.105	  4.527	 44.670	 10.757	 136.32244	 134.51483
 45.105	  4.527	 45.403	 10.776	 131.46189	 129.87105
 45.105	  4.527	 48.337	 11.254	 165.24907	 165.17978
 45.105	  4.527	 46.505	 11.381	 147.78471	 151.36353
 45.105	  4.527	 45.403	 11.433	 145.36731	 148.52685
 45.105	  4.527	 47.595	 11.451	 157.98218	 160.31887
 45.105	  4.527	 45.144	 11.524	 148.83717	 151.01028
 45.105	  4.527	 45.144	 11.683	 153.41749	 152.44558
 45.105	  4.527	 45.351	 11.763	 152.79439	 155.24108
 47.675	  4.643	 45.545	  4.743	  64.24768	       nan
 47.675	  4.643	 48.142	  4.793	  14.45709	  24.16204
 47.675	  4.643	 44.466	  4.846	  96.88731	  98.14309
 47.675	  4.643	 45.579	  5.040	  64.09193	       nan
 47.675	  4.643	 47.396	  5.282	  15.63830	  15.65347
 47.675	  4.643	 47.212	  5.679	  25.51313	  25.67449
 47.675	  4.643	 48.171	  5.873	  31.00286	       nan
 47.675	  4.643	 47.168	  6.034	  32.48569	  32.39363
 47.675	  4.643	 46.423	  6.217	  49.67168	  48.38714
 47.675	  4.643	 44.426	  6.308	 104.97390	 106.19530
 47.675	  4.643	 44.395	  6.491	 105.72641	 106.40089
 47.675	  4.643	 44.678	  6.563	  98.66700	 100.91601
 47.675	  4.643	 45.329	  6.661	       nan	       nan
 47.675	  4.643	 48.234	  6.720	  48.39084	       nan
 47.675	  4.643	 47.062	  6.912	  51.24212	  50.85861
 47.675	  4.643	 48.355	  7.033	  56.10555	  56.15915
 47.675	  4.643	 48.532	  7.110	  68.75221	       nan
 47.675	  4.643	 45.028	  7.224	  97.26590	  95.79332
 47.675	  4.643	 44.846	  7.259	 101.58423	 101.41179
 47.675	  4.643	 46.850	  7.314	  61.90425	  61.49883
 47.675	  4.643	 48.661	  7.382	  66.48098	       nan
 47.675	  4.643	 44.750	  7.455	 106.99754	 107.59577
 47.675	  4.643	 46.494	  7.684	  72.82854	  70.95899
 47.675	  4.643	 48.284	  7.757	  68.97937	  68.42335
 47.675	  4.643	 45.047	  7.867	 105.62902	 103.91423
 47.675	  4.643	 44.471	  7.891	 120.61890	 118.40039
 47.675	  4.643	 45.895	  7.979	  88.67317	  90.90415
 47.675	  4.643	 47.973	  8.362	  79.26976	  80.31097
 47.675	  4.643	 46.369	  8.407	  87.49450	  86.03871
 47.675	  4.643	 46.373	  8.438	  87.86709	  86.06870
 47.675	  4.643	 48.427	  8.450	  82.58552	  83.62843
 47.675	  4.643	 48.211	  8.520	  83.50860	       nan
 47.675	  4.643	 47.303	  8.549	  82.07559	  81.75157
 47.675	  4.643	 45.822	  8.612	 100.94298	 102.96931
 47.675	  4.643	 44.838	  8.674	 120.71555	 120.69692
 47.675	  4.643	 47.463	  8.675	  85.49964	  84.78026
 47.675	  4.643	 45.646	  8.751	 106.40617	 106.17434
 47.675	  4.643	 47.346	  8.830	  88.06904	  88.25456
 47.675	  4.643	 44.953	  8.911	       nan	 118.37461
 47.675	  4.643	 45.538	  9.039	 112.89448	 111.54072
 47.675	  4.643	 48.762	  9.091	  98.26220	  98.08072
 47.675	  4.643	 46.013	  9.157	 108.51964	 107.04101
 47.675	  4.643	 48.140	  9.209	  95.64546	  95.80228
 47.675	  4.643	 46.049	  9.270	 109.06919	 108.47926
 47.675	  4.643	 47.917	  9.463	 100.59416	 100.69900
 47.675	  4.643	 45.572	  9.488	 120.13875	 121.03517
 47.675	  4.643	 45.760	  9.640	 119.97424	 120.48458
 47.675	  4.643	 44.420	  9.769	 145.85566	 145.85349
 47.675	  4.643	 47.579	  9.858	 108.37608	 108.99809
 47.675	  4.643	 47.873	 10.294	 117.30581	 121.97230
 47.675	  4.643	 48.495	 10.368	 120.42577	       nan
 47.675	  4.643	 45.139	 10.517	 146.09813	 144.59526
 47.675	  4.643	 47.819	 10.643	 123.97447	 122.37865
 47.675	  4.643	 45.403	 10.776	 145.53292	       nan
 47.675	  4.643	 48.337	 11.254	 136.92912	 137.67030
 47.675	  4.643	 45.403	 11.433	 156.85728	 154.23982
 47.675	  4.643	 45.144	 11.524	 161.37109	 166.28849
 47.675	  4.643	 45.144	 11.683	 166.86179	 168.09352
 47.675	  4.643	 45.351	 11.763	 165.17700	 163.24421
 45.545	  4.743	 48.142	  4.793	  78.85246	  81.13613
 45.545	  4.743	 44.466	  4.846	  32.98660	       nan
 45.545	  4.743	 45.579	  5.040	   6.25852	   6.30884
 45.545	  4.743	 47.396	  5.282	  56.79789	  56.20555
 45.545	  4.743	 47.212	  5.679	  53.30578	  54.39054
 45.545	  4.743	 48.171	  5.873	  84.54931	       nan
 45.545	  4.743	 47.168	  6.034	  54.70913	  56.04219
 45.545	  4.743	 44.426	  6.308	  48.36063	       nan
 45.545	  4.743	 44.395	  6.491	  51.29929	  53.01134
 45.545	  4.743	 44.678	  6.563	  47.56853	       nan
 45.545	  4.743	 48.234	  6.720	  92.92772	  92.72585
 45.545	  4.743	 48.355	  7.033	  98.99564	  99.30538
 45.545	  4.743	 48.532	  7.110	 108.28778	       nan
 45.545	  4.743	 45.028	  7.224	       nan	  59.73334
 45.545	  4.743	 44.846	  7.259	       nan	  57.81161
 45.545	  4.743	 46.850	  7.314	  66.22966	  65.77238
 45.545	  4.743	 48.661	  7.382	 109.42487	 112.08465
 45.545	  4.743	 44.750	  7.455	  62.05336	  62.27669
 45.545	  4.743	 46.494	  7.684	  67.07079	  68.01384
 45.545	  4.743	 48.284	  7.757	 103.73292	 102.61839
 45.545	  4.743	 45.047	  7.867	       nan	       nan
 45.545	  4.743	 44.471	  7.891	  74.20928	  74.27841
 45.545	  4.743	 45.895	  7.979	  67.24672	  68.15603
 45.545	  4.743	 47.973	  8.362	 104.11204	 104.53892
 45.545	  4.743	 46.369	  8.407	  79.76084	  81.51518
 45.545	  4.743	 46.373	  8.438	  80.67897	  81.64870
 45.545	  4.743	 48.427	  8.450	 114.46531	 116.67634
 45.545	  4.743	 48.211	  8.520	 111.86140	 110.78098
 45.545	  4.743	 47.303	  8.549	  92.68103	  95.17651
 45.545	  4.743	 45.822	  8.612	  79.40195	  81.06349
 45.545	  4.743	 44.838	  8.674	  86.73739	  87.31094
 45.545	  4.743	 47.463	  8.675	  98.02829	       nan
 45.545	  4.743	 45.646	  8.751	  82.51346	  81.42594
 45.545	  4.743	 47.346	  8.830	  98.46277	  99.26459
 45.545	  4.743	 44.953	  8.911	  88.32596	       nan
 45.545	  4.743	 45.538	  9.039	  88.55515	       nan
 45.545	  4.743	 48.762	  9.091	 131.49328	 131.04075
 45.545	  4.743	 46.013	  9.157	  92.18740	  92.23541
 45.545	  4.743	 48.140	  9.209	 119.34259	       nan
 45.545	  4.743	 46.049	  9.270	  94.42892	  94.17031
 45.545	  4.743	 47.917	  9.463	 118.66342	       nan
 45.545	  4.743	 45.572	  9.488	  98.12188	  97.46054
 45.545	  4.743	 45.760	  9.640	 101.44588	 103.02723
 45.545	  4.743	 44.420	  9.769	 112.83758	 112.93062
 45.545	  4.743	 47.579	  9.858	 119.60005	 119.70186
 45.545	  4.743	 47.873	 10.294	 131.51801	 128.65962
 45.545	  4.743	 48.495	 10.368	 143.21497	 145.39706
 45.545	  4.743	 45.139	 10.517	 120.74365	 123.94614
 45.545	  4.743	 47.819	 10.643	 135.36399	 137.88477
 45.545	  4.743	 45.403	 10.776	 126.24281	       nan
 45.545	  4.743	 48.337	 11.254	 154.22985	 156.87877
 45.545	  4.743	 45.403	 11.433	 140.14627	       nan
 45.545	  4.743	 45.144	 11.524	 143.56752	 146.22402
 45.545	  4.743	 45.144	 11.683	       nan	 147.50590
 45.545	  4.743	 45.351	 11.763	       nan	 149.23433
 48.142	  4.793	 45.579	  5.040	       nan	  74.75239
 48.142	  4.793	 47.212	  5.679	  35.10842	  24.96689
 48.142	  4.793	 48.171	  5.873	  23.32387	  20.89061
 48.142	  4.793	 47.168	  6.034	  41.04594	       nan
 48.142	  4.793	 44.426	  6.308	 116.26488	 121.36820
 48.142	  4.793	 44.678	  6.563	       nan	 117.80931
 48.142	  4.793	 48.532	  7.110	  54.18336	  60.22770
 48.142	  4.793	 45.028	  7.224	 109.50199	       nan
 48.142	  4.793	 44.846	  7.259	 114.43503	 120.12284
 48.142	  4.793	 46.850	  7.314	  68.26633	  66.23478
 48.142	  4.793	 44.750	  7.455	 119.60731	 121.15965
 48.142	  4.793	 46.494	  7.684	  80.85020	  79.67837
 48.142	  4.793	 48.284	  7.757	  63.50475	       nan
 48.142	  4.793	 45.047	  7.867	 115.58426	 110.67822
 48.142	  4.793	 44.471	  7.891	 132.63110	 132.26221
 48.142	  4.793	 45.895	  7.979	  97.04461	       nan
 48.142	  4.793	 46.373	  8.438	  93.77377	  86.51042
 48.142	  4.793	 48.211	  8.520	  78.21398	  72.36902
 48.142	  4.793	 47.303	  8.549	  82.96714	  81.43637
 48.142	  4.793	 44.838	  8.674	 131.42302	       nan
 48.142	  4.793	 45.646	  8.751	 115.08528	 108.87687
 48.142	  4.793	 47.346	  8.830	  88.65827	  88.14407
 48.142	  4.793	 45.538	  9.039	 121.65504	 121.06343
 48.142	  4.793	 46.013	  9.157	 114.01878	 112.59661
 48.142	  4.793	 48.140	  9.209	  90.58354	       nan
 48.142	  4.793	 46.049	  9.270	       nan	       nan
 48.142	  4.793	 45.572	  9.488	 127.01167	 135.52392
 48.142	  4.793	 45.760	  9.640	 126.66233	 132.81229
 48.142	  4.793	 44.420	  9.769	 156.52916	 157.27253
 48.142	  4.793	 47.579	  9.858	 106.02747	 108.47441
 48.142	  4.793	 47.873	 10.294	 114.46477	       nan
 48.142	  4.793	 45.139	 10.517	 152.79220	 148.46215
 48.142	  4.793	 45.403	 10.776	 151.34259	 151.86820
 48.142	  4.793	 48.337	 11.254	 133.10454	 134.16748
 48.142	  4.793	 45.403	 11.433	 158.64952	 168.77146
 48.142	  4.793	 45.351	 11.763	 169.24304	 176.59923
 47.234	  4.801	 48.712	  4.462	  44.90822	  44.70225
 47.234	  4.801	 45.607	  4.481	       nan	  49.73766
 47.234	  4.801	 45.105	  4.527	  64.38133	  64.17303
 47.234	  4.801	 47.675	  4.643	  13.67233	  13.76958
 47.234	  4.801	 45.545	  4.743	  50.99161	  50.70297
 47.234	  4.801	 48.142	  4.793	  27.32385	  34.87106
 47.234	  4.801	 44.466	  4.846	  84.27325	  83.47592
 47.234	  4.801	 45.579	  5.040	  50.79639	       nan
 47.234	  4.801	 45.771	  5.234	  45.36371	       nan
 47.234	  4.801	 45.658	  5.267	  48.21308	  48.73479
 47.234	  4.801	 47.396	  5.282	  11.01159	       nan
 47.234	  4.801	 47.180	  5.391	  12.12712	  12.52837
 47.234	  4.801	 45.153	  5.631	  64.97195	       nan
 47.234	  4.801	 47.212	  5.679	  18.00764	  18.03314
 47.234	  4.801	 47.963	  5.853	  32.22087	  32.55264
 47.234	  4.801	 48.171	  5.873	  37.86131	       nan
 47.234	  4.801	 47.407	  6.031	  26.50561	  26.83060
 47.234	  4.801	 47.168	  6.034	  25.46929	  24.71206
 47.234	  4.801	 47.589	  6.045	  28.76550	  28.35207
 47.234	  4.801	 46.423	  6.217	  38.16362	  38.17836
 47.234	  4.801	 44.426	  6.308	  89.69907	  90.31723
 47.234	  4.801	 44.395	  6.491	  94.01487	  94.53786
 47.234	  4.801	 47.927	  6.536	  43.53436	  43.49092
 47.234	  4.801	 44.678	  6.563	  86.07580	  86.70418
 47.234	  4.801	 46.291	  6.582	  46.62555	  46.76168
 47.234	  4.801	 45.604	  6.588	  61.66331	  60.92146
 47.234	  4.801	 45.329	  6.661	  68.81729	  69.59426
 47.234	  4.801	 48.562	  6.681	  58.76096	  58.70259
 47.234	  4.801	 48.234	  6.720	  52.21943	  52.64219
 47.234	  4.801	 48.409	  6.833	  58.23100	  56.92523
 47.234	  4.801	 47.497	  6.856	  44.32402	       nan
 47.234	  4.801	 46.913	  6.880	  43.89147	       nan
 47.234	  4.801	 47.062	  6.912	  43.65015	  44.58097
 47.234	  4.801	 44.664	  6.925	  89.63012	  91.18918
 47.234	  4.801	 48.355	  7.033	  59.84516	       nan
 47.234	  4.801	 48.532	  7.110	  69.68139	  64.74504
 47.234	  4.801	 46.158	  7.222	  60.32863	  60.69066
 47.234	  4.801	 45.028	  7.224	  84.61028	  83.72030
 47.234	  4.801	 44.846	  7.259	  88.89818	  90.31479
 47.234	  4.801	 46.850	  7.314	  53.88997	  52.92546
 47.234	  4.801	 48.661	  7.382	  70.88116	       nan
 47.234	  4.801	 46.106	  7.407	  64.57887	  65.61944
 47.234	  4.801	 44.750	  7.455	  94.33885	       nan
 47.234	  4.801	 46.494	  7.684	  64.06794	  63.63052
 47.234	  4.801	 48.284	  7.757	  70.64948	       nan
 47.234	  4.801	 45.047	  7.867	  92.43922	  93.54163
 47.234	  4.801	 44.471	  7.891	 108.07527	 106.22325
 47.234	  4.801	 45.895	  7.979	  78.30827	  78.22513
 47.234	  4.801	 44.529	  8.177	 108.93390	 110.37151
 47.234	  4.801	 47.973	  8.362	  78.17151	  77.77408
 47.234	  4.801	 46.369	  8.407	  79.54225	       nan
 47.234	  4.801	 46.373	  8.438	  79.56925	  79.36433
 47.234	  4.801	 48.427	  8.450	  86.15316	  85.81202
 47.234	  4.801	 45.710	  8.490	  90.35858	  91.00575
 47.234	  4.801	 48.211	  8.520	  83.57932	  83.38674
 47.234	  4.801	 47.303	  8.549	  75.71663	  73.93471
 47.234	  4.801	 45.822	  8.612	  90.36854	       nan
 47.234	  4.801	 44.607	  8.645	 113.55257	       nan
 47.234	  4.801	 44.838	  8.674	 109.64020	       nan
 47.234	  4.801	 47.463	  8.675	  79.39967	  80.05146
 47.234	  4.801	 45.646	  8.751	  95.97347	  96.58824
 47.234	  4.801	 47.346	  8.830	  81.94081	  80.37530
 47.234	  4.801	 44.953	  8.911	 110.55118	 110.71409
 47.234	  4.801	 45.542	  8.960	 101.65091	       nan
 47.234	  4.801	 47.035	  8.996	       nan	  83.04669
 47.234	  4.801	 46.690	  9.024	       nan	  83.34565
 47.234	  4.801	 45.538	  9.039	 102.87642	  99.58350
 47.234	  4.801	 44.346	  9.090	 126.46811	       nan
